FLIGHT i wanna go from denver to indianapolis on november eighteenth
NONE word=i word-1=<s> word+1=wanna word+2=go
CAR_CLASS-I word=wheel word-1=four word-2=a word+1=drive word+2=from
CAR_CLASS-I word=drive word-1=wheel word-2=four word+1=from word+2=budget
NONE word=from word-1=drive word-2=wheel word+1=budget word+2=</s>
RENTAL_COMPANY-B word=budget word-1=from word-2=drive word+1=</s>

CITY chicago illinois
CITY_NAME-B word=chicago word-1=<s> word+1=illinois word+2=</s>
STATE_NAME-B word=illinois word-1=chicago word-2=<s> word+1=</s>

FLIGHT i want to go to chicago on december tenth
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=go
NONE word=to word-1=want word-2=i word+1=go word+2=to
NONE word=go word-1=to word-2=want word+1=to word+2=chicago
NONE word=to word-1=go word-2=to word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=go word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

RETURN i want to return on december fifteenth
NONE word=i word-1=<s> word+1=want word+2=to
NONE word=want word-1=i word-2=<s> word+1=to word+2=return
NONE word=to word-1=want word-2=i word+1=return word+2=on
NONE word=return word-1=to word-2=want word+1=on word+2=december
NONE word=on word-1=return word-2=to word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

DATE_TIME after twelve pm
TIME_RELATIVE-B word=after word-1=<s> word+1=twelve word+2=pm
TIME-B word=twelve word-1=after word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=twelve word-2=after word+1=</s>

DATE_TIME december thirty first
MONTH_NAME-B word=december word-1=<s> word+1=thirty word+2=first
DAY_NUMBER-B word=thirty word-1=december word-2=<s> word+1=first word+2=</s>
DAY_NUMBER-I word=first word-1=thirty word-2=december word+1=</s>

DATE_TIME december tenth
MONTH_NAME-B word=december word-1=<s> word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=<s> word+1=</s>

FLIGHT i wanna leave in the morning
NONE word=i word-1=<s> word+1=wanna word+2=leave
NONE word=wanna word-1=i word-2=<s> word+1=leave word+2=in
NONE word=leave word-1=wanna word-2=i word+1=in word+2=the
NONE word=in word-1=leave word-2=wanna word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

HOTEL the comfort inn
NONE word=the word-1=<s> word+1=comfort word+2=inn
HOTEL_NAME-B word=comfort word-1=the word-2=<s> word+1=inn word+2=</s>
HOTEL_NAME-I word=inn word-1=comfort word-2=the word+1=</s>

FLIGHT i wanna go from st louis to denver on december tenth leaving in the morning
NONE word=i word-1=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=<s> word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=st
NONE word=from word-1=go word-2=wanna word+1=st word+2=louis
FROMLOC.CITY_NAME-B word=st word-1=from word-2=go word+1=louis word+2=to
FROMLOC.CITY_NAME-I word=louis word-1=st word-2=from word+1=to word+2=denver
NONE word=to word-1=louis word-2=st word+1=denver word+2=on
TOLOC.CITY_NAME-B word=denver word-1=to word-2=louis word+1=on word+2=december
NONE word=on word-1=denver word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=denver word+1=tenth word+2=leaving
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=leaving word+2=in
NONE word=leaving word-1=tenth word-2=december word+1=in word+2=the
NONE word=in word-1=leaving word-2=tenth word+1=the word+2=morning
NONE word=the word-1=in word-2=leaving word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

RETURN and returning on december fifteenth
NONE word=and word-1=<s> word+1=returning word+2=on
NONE word=returning word-1=and word-2=<s> word+1=on word+2=december
NONE word=on word-1=returning word-2=and word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=returning word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

FLIGHT yes i wanna go from denver to chicago on december tenth
NONE word=yes word-1=<s> word+1=i word+2=wanna
NONE word=i word-1=yes word-2=<s> word+1=wanna word+2=go
NONE word=wanna word-1=i word-2=yes word+1=go word+2=from
NONE word=go word-1=wanna word-2=i word+1=from word+2=denver
NONE word=from word-1=go word-2=wanna word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=go word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

DATE_TIME december tenth ninety ninety nine
MONTH_NAME-B word=december word-1=<s> word+1=tenth word+2=ninety
DAY_NUMBER-B word=tenth word-1=december word-2=<s> word+1=ninety word+2=ninety
YEAR_NAME-B word=ninety word-1=tenth word-2=december word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=ninety word-2=tenth word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=ninety word+1=</s>

DATE_TIME anytime
PERIOD_OF_DAY-B word=anytime word-1=<s> word+1=</s>

FLIGHT flight from denver to chicago on december tenth
NONE word=flight word-1=<s> word+1=from word+2=denver
NONE word=from word-1=flight word-2=<s> word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=flight word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

FLIGHT i need a round trip flight from denver to chicago on december tenth
NONE word=i word-1=<s> word+1=need word+2=a
NONE word=need word-1=i word-2=<s> word+1=a word+2=round
NONE word=a word-1=need word-2=i word+1=round word+2=trip
ROUND_TRIP-B word=round word-1=a word-2=need word+1=trip word+2=flight
ROUND_TRIP-I word=trip word-1=round word-2=a word+1=flight word+2=from
NONE word=flight word-1=trip word-2=round word+1=from word+2=denver
NONE word=from word-1=flight word-2=trip word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=flight word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

RETURN and then return back to denver on december fifteenth
NONE word=and word-1=<s> word+1=then word+2=return
NONE word=then word-1=and word-2=<s> word+1=return word+2=back
NONE word=return word-1=then word-2=and word+1=back word+2=to
NONE word=back word-1=return word-2=then word+1=to word+2=denver
NONE word=to word-1=back word-2=return word+1=denver word+2=on
RETURN.CITY_NAME-B word=denver word-1=to word-2=back word+1=on word+2=december
NONE word=on word-1=denver word-2=to word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=denver word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

DATE_TIME december tenth
MONTH_NAME-B word=december word-1=<s> word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=<s> word+1=</s>

DATE_TIME two o'clock pm
TIME-B word=two word-1=<s> word+1=o'clock word+2=pm
NONE word=o'clock word-1=two word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=o'clock word-2=two word+1=</s>

RETURN return to newark
NONE word=return word-1=<s> word+1=to word+2=newark
NONE word=to word-1=return word-2=<s> word+1=newark word+2=</s>
RETURN.CITY_NAME-B word=newark word-1=to word-2=return word+1=</s>

FLIGHT i'd like to leave from denver on december tenth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=leave
NONE word=to word-1=like word-2=i'd word+1=leave word+2=from
NONE word=leave word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=leave word-2=to word+1=denver word+2=on
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=leave word+1=on word+2=december
NONE word=on word-1=denver word-2=from word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=denver word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

RETURN i wanna return on december third in the morning
NONE word=i word-1=<s> word+1=wanna word+2=return
NONE word=wanna word-1=i word-2=<s> word+1=return word+2=on
NONE word=return word-1=wanna word-2=i word+1=on word+2=december
NONE word=on word-1=return word-2=wanna word+1=december word+2=third
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=third word+2=in
RETURN.DAY_NUMBER-B word=third word-1=december word-2=on word+1=in word+2=the
NONE word=in word-1=third word-2=december word+1=the word+2=morning
NONE word=the word-1=in word-2=third word+1=morning word+2=</s>
RETURN.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CITY denver
CITY_NAME-B word=denver word-1=<s> word+1=</s>

FLIGHT like to fly to chicago on december tenth
NONE word=like word-1=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=<s> word+1=fly word+2=to
NONE word=fly word-1=to word-2=like word+1=to word+2=chicago
NONE word=to word-1=fly word-2=to word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=fly word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

DATE_TIME nine am
TIME-B word=nine word-1=<s> word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=nine word-2=<s> word+1=</s>

CAR hertz
RENTAL_COMPANY-B word=hertz word-1=<s> word+1=</s>

DATE_TIME after nine am
TIME_RELATIVE-B word=after word-1=<s> word+1=nine word+2=am
TIME-B word=nine word-1=after word-2=<s> word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=nine word-2=after word+1=</s>

CITY newark new jersey
CITY_NAME-B word=newark word-1=<s> word+1=new word+2=jersey
STATE_NAME-B word=new word-1=newark word-2=<s> word+1=jersey word+2=</s>
STATE_NAME-I word=jersey word-1=new word-2=newark word+1=</s>

RETURN and return on december fifteenth
NONE word=and word-1=<s> word+1=return word+2=on
NONE word=return word-1=and word-2=<s> word+1=on word+2=december
NONE word=on word-1=return word-2=and word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

DATE_TIME in the morning
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

RETURN return on december fifteenth in the afternoon
NONE word=return word-1=<s> word+1=on word+2=december
NONE word=on word-1=return word-2=<s> word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=in
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=in word+2=the
NONE word=in word-1=fifteenth word-2=december word+1=the word+2=afternoon
NONE word=the word-1=in word-2=fifteenth word+1=afternoon word+2=</s>
RETURN.PERIOD_OF_DAY-B word=afternoon word-1=the word-2=in word+1=</s>

DATE_TIME december fifteenth nineteen ninety nine
MONTH_NAME-B word=december word-1=<s> word+1=fifteenth word+2=nineteen
DAY_NUMBER-B word=fifteenth word-1=december word-2=<s> word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=fifteenth word-2=december word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=fifteenth word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

DATE_TIME after ninety eight am
NONE word=after word-1=<s> word+1=ninety word+2=eight
NONE word=ninety word-1=after word-2=<s> word+1=eight word+2=am
NONE word=eight word-1=ninety word-2=after word+1=am word+2=</s>
PERIOD_OF_DAY-B word=am word-1=eight word-2=ninety word+1=</s>

CITY denver colorado
CITY_NAME-B word=denver word-1=<s> word+1=colorado word+2=</s>
STATE_NAME-B word=colorado word-1=denver word-2=<s> word+1=</s>

FLIGHT i'd like to houston texas on march fifteenth
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=houston
NONE word=to word-1=like word-2=i'd word+1=houston word+2=texas
TOLOC.CITY_NAME-B word=houston word-1=to word-2=like word+1=texas word+2=on
STATE_NAME-B word=texas word-1=houston word-2=to word+1=on word+2=march
NONE word=on word-1=texas word-2=houston word+1=march word+2=fifteenth
MONTH_NAME-B word=march word-1=on word-2=texas word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=march word-2=on word+1=</s>

FLIGHT i wanna leave in the morning
NONE word=i word-1=<s> word+1=wanna word+2=leave
NONE word=wanna word-1=i word-2=<s> word+1=leave word+2=in
NONE word=leave word-1=wanna word-2=i word+1=in word+2=the
NONE word=in word-1=leave word-2=wanna word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

CITY indianapolis
CITY_NAME-B word=indianapolis word-1=<s> word+1=</s>

CAR could you give me a four wheel drive from budget
NONE word=could word-1=<s> word+1=you word+2=give
NONE word=you word-1=could word-2=<s> word+1=give word+2=me
NONE word=give word-1=you word-2=could word+1=me word+2=a
NONE word=me word-1=give word-2=you word+1=a word+2=four
NONE word=a word-1=me word-2=give word+1=four word+2=wheel
CAR_CLASS-B word=four word-1=a word-2=me word+1=wheel word+2=drive
CAR_CLASS-I word=wheel word-1=four word-2=a word+1=drive word+2=from
CAR_CLASS-I word=drive word-1=wheel word-2=four word+1=from word+2=budget
NONE word=from word-1=drive word-2=wheel word+1=budget word+2=</s>
RENTAL_COMPANY-B word=budget word-1=from word-2=drive word+1=</s>

FLIGHT available first earliest flight
NONE word=available word-1=<s> word+1=first word+2=earliest
NONE word=first word-1=available word-2=<s> word+1=earliest word+2=flight
FLIGHT_MOD-B word=earliest word-1=first word-2=available word+1=flight word+2=</s>
NONE word=flight word-1=earliest word-2=first word+1=</s>

RETURN and i'd like to return to denver colorado on december fifteenth nineteen ninety nine
NONE word=and word-1=<s> word+1=i'd word+2=like
NONE word=i'd word-1=and word-2=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=and word+1=to word+2=return
NONE word=to word-1=like word-2=i'd word+1=return word+2=to
NONE word=return word-1=to word-2=like word+1=to word+2=denver
NONE word=to word-1=return word-2=to word+1=denver word+2=colorado
RETURN.CITY_NAME-B word=denver word-1=to word-2=return word+1=colorado word+2=on
RETURN.STATE_NAME-B word=colorado word-1=denver word-2=to word+1=on word+2=december
NONE word=on word-1=colorado word-2=denver word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=colorado word+1=fifteenth word+2=nineteen
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=nineteen word+2=ninety
RETURN.YEAR_NAME-B word=nineteen word-1=fifteenth word-2=december word+1=ninety word+2=nine
RETURN.YEAR_NAME-I word=ninety word-1=nineteen word-2=fifteenth word+1=nine word+2=</s>
RETURN.YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

AIRPORT denver international airport
AIRPORT_NAME-B word=denver word-1=<s> word+1=international word+2=airport
AIRPORT_NAME-I word=international word-1=denver word-2=<s> word+1=airport word+2=</s>
AIRPORT_NAME-I word=airport word-1=international word-2=denver word+1=</s>

DATE_TIME december tenth
MONTH_NAME-B word=december word-1=<s> word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=<s> word+1=</s>

FLIGHT i have said thirty times i would like to leave on december tenth
NONE word=i word-1=<s> word+1=have word+2=said
NONE word=have word-1=i word-2=<s> word+1=said word+2=thirty
NONE word=said word-1=have word-2=i word+1=thirty word+2=times
NONE word=thirty word-1=said word-2=have word+1=times word+2=i
NONE word=times word-1=thirty word-2=said word+1=i word+2=would
NONE word=i word-1=times word-2=thirty word+1=would word+2=like
NONE word=would word-1=i word-2=times word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=leave
NONE word=to word-1=like word-2=would word+1=leave word+2=on
NONE word=leave word-1=to word-2=like word+1=on word+2=december
NONE word=on word-1=leave word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=leave word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=</s>

FLIGHT denver on december tenth nineteen ninety nine
CITY_NAME-B word=denver word-1=<s> word+1=on word+2=december
NONE word=on word-1=denver word-2=<s> word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=denver word+1=tenth word+2=nineteen
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=tenth word-2=december word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=tenth word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

DATE_TIME in the morning on both dates
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=on
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=on word+2=both
NONE word=on word-1=morning word-2=the word+1=both word+2=dates
NONE word=both word-1=on word-2=morning word+1=dates word+2=</s>
NONE word=dates word-1=both word-2=on word+1=</s>

DATE_TIME before nine pm
TIME_RELATIVE-B word=before word-1=<s> word+1=nine word+2=pm
TIME-B word=nine word-1=before word-2=<s> word+1=pm word+2=</s>
PERIOD_OF_DAY-B word=pm word-1=nine word-2=before word+1=</s>

RETURN i would like to return from chicago on december fifteenth
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=return
NONE word=to word-1=like word-2=would word+1=return word+2=from
NONE word=return word-1=to word-2=like word+1=from word+2=chicago
NONE word=from word-1=return word-2=to word+1=chicago word+2=on
RETURN.CITY_NAME-B word=chicago word-1=from word-2=return word+1=on word+2=december
NONE word=on word-1=chicago word-2=from word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=chicago word+1=fifteenth word+2=</s>
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=</s>

FLIGHT december tenth through december fifteenth
MONTH_NAME-B word=december word-1=<s> word+1=tenth word+2=through
DAY_NUMBER-B word=tenth word-1=december word-2=<s> word+1=through word+2=december
NONE word=through word-1=tenth word-2=december word+1=december word+2=fifteenth
MONTH_NAME-B word=december word-1=through word-2=tenth word+1=fifteenth word+2=</s>
DAY_NUMBER-B word=fifteenth word-1=december word-2=through word+1=</s>

DATE_TIME anytime
PERIOD_OF_DAY-B word=anytime word-1=<s> word+1=</s>

RETURN return newark
NONE word=return word-1=<s> word+1=newark word+2=</s>
RETURN.CITY_NAME-B word=newark word-1=return word-2=<s> word+1=</s>

FLIGHT i need a flight from denver to chicago flying out of december tenth
NONE word=i word-1=<s> word+1=need word+2=a
NONE word=need word-1=i word-2=<s> word+1=a word+2=flight
NONE word=a word-1=need word-2=i word+1=flight word+2=from
NONE word=flight word-1=a word-2=need word+1=from word+2=denver
NONE word=from word-1=flight word-2=a word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=flight word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=flying
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=flying word+2=out
NONE word=flying word-1=chicago word-2=to word+1=out word+2=of
NONE word=out word-1=flying word-2=chicago word+1=of word+2=december
NONE word=of word-1=out word-2=flying word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=of word-2=out word+1=tenth word+2=</s>
DAY_NUMBER-B word=tenth word-1=december word-2=of word+1=</s>

DATE_TIME nine o'clock in the morning
TIME-B word=nine word-1=<s> word+1=o'clock word+2=in
NONE word=o'clock word-1=nine word-2=<s> word+1=in word+2=the
NONE word=in word-1=o'clock word-2=nine word+1=the word+2=morning
NONE word=the word-1=in word-2=o'clock word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

DATE_TIME clock noon
NONE word=clock word-1=<s> word+1=noon word+2=</s>
TIME-B word=noon word-1=clock word-2=<s> word+1=</s>

DATE_TIME december twenty sixth nineteen ninety nine
MONTH_NAME-B word=december word-1=<s> word+1=twenty word+2=sixth
DAY_NUMBER-B word=twenty word-1=december word-2=<s> word+1=sixth word+2=nineteen
DAY_NUMBER-I word=sixth word-1=twenty word-2=december word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=sixth word-2=twenty word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=sixth word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

DATE_TIME december thirty first nineteen ninety nine
MONTH_NAME-B word=december word-1=<s> word+1=thirty word+2=first
DAY_NUMBER-B word=thirty word-1=december word-2=<s> word+1=first word+2=nineteen
DAY_NUMBER-I word=first word-1=thirty word-2=december word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=first word-2=thirty word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=first word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

HOTEL embassy suites
HOTEL_NAME-B word=embassy word-1=<s> word+1=suites word+2=</s>
HOTEL_NAME-I word=suites word-1=embassy word-2=<s> word+1=</s>

RETURN and return on december fifteenth nineteen ninety nine
NONE word=and word-1=<s> word+1=return word+2=on
NONE word=return word-1=and word-2=<s> word+1=on word+2=december
NONE word=on word-1=return word-2=and word+1=december word+2=fifteenth
RETURN.MONTH_NAME-B word=december word-1=on word-2=return word+1=fifteenth word+2=nineteen
RETURN.DAY_NUMBER-B word=fifteenth word-1=december word-2=on word+1=nineteen word+2=ninety
RETURN.YEAR_NAME-B word=nineteen word-1=fifteenth word-2=december word+1=ninety word+2=nine
RETURN.YEAR_NAME-I word=ninety word-1=nineteen word-2=fifteenth word+1=nine word+2=</s>
RETURN.YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

RETURN and return
NONE word=and word-1=<s> word+1=return word+2=</s>
NONE word=return word-1=and word-2=<s> word+1=</s>

FLIGHT to leave cedar rapids on december twenty sixth to st louis
NONE word=to word-1=<s> word+1=leave word+2=cedar
NONE word=leave word-1=to word-2=<s> word+1=cedar word+2=rapids
FROMLOC.CITY_NAME-B word=cedar word-1=leave word-2=to word+1=rapids word+2=on
FROMLOC.CITY_NAME-I word=rapids word-1=cedar word-2=leave word+1=on word+2=december
NONE word=on word-1=rapids word-2=cedar word+1=december word+2=twenty
MONTH_NAME-B word=december word-1=on word-2=rapids word+1=twenty word+2=sixth
DAY_NUMBER-B word=twenty word-1=december word-2=on word+1=sixth word+2=to
DAY_NUMBER-I word=sixth word-1=twenty word-2=december word+1=to word+2=st
NONE word=to word-1=sixth word-2=twenty word+1=st word+2=louis
TOLOC.CITY_NAME-B word=st word-1=to word-2=sixth word+1=louis word+2=</s>
TOLOC.CITY_NAME-I word=louis word-1=st word-2=to word+1=</s>

FLIGHT i would like to fly from denver to chicago on december tenth nineteen ninety nine
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=fly
NONE word=to word-1=like word-2=would word+1=fly word+2=from
NONE word=fly word-1=to word-2=like word+1=from word+2=denver
NONE word=from word-1=fly word-2=to word+1=denver word+2=to
FROMLOC.CITY_NAME-B word=denver word-1=from word-2=fly word+1=to word+2=chicago
NONE word=to word-1=denver word-2=from word+1=chicago word+2=on
TOLOC.CITY_NAME-B word=chicago word-1=to word-2=denver word+1=on word+2=december
NONE word=on word-1=chicago word-2=to word+1=december word+2=tenth
MONTH_NAME-B word=december word-1=on word-2=chicago word+1=tenth word+2=nineteen
DAY_NUMBER-B word=tenth word-1=december word-2=on word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=tenth word-2=december word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=tenth word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

FLIGHT i'd like to fly to cedar rapids iowa on december twenty second nineteen ninety nine
NONE word=i'd word-1=<s> word+1=like word+2=to
NONE word=like word-1=i'd word-2=<s> word+1=to word+2=fly
NONE word=to word-1=like word-2=i'd word+1=fly word+2=to
NONE word=fly word-1=to word-2=like word+1=to word+2=cedar
NONE word=to word-1=fly word-2=to word+1=cedar word+2=rapids
TOLOC.CITY_NAME-B word=cedar word-1=to word-2=fly word+1=rapids word+2=iowa
TOLOC.CITY_NAME-I word=rapids word-1=cedar word-2=to word+1=iowa word+2=on
STATE_NAME-B word=iowa word-1=rapids word-2=cedar word+1=on word+2=december
NONE word=on word-1=iowa word-2=rapids word+1=december word+2=twenty
MONTH_NAME-B word=december word-1=on word-2=iowa word+1=twenty word+2=second
DAY_NUMBER-B word=twenty word-1=december word-2=on word+1=second word+2=nineteen
DAY_NUMBER-I word=second word-1=twenty word-2=december word+1=nineteen word+2=ninety
YEAR_NAME-B word=nineteen word-1=second word-2=twenty word+1=ninety word+2=nine
YEAR_NAME-I word=ninety word-1=nineteen word-2=second word+1=nine word+2=</s>
YEAR_NAME-I word=nine word-1=ninety word-2=nineteen word+1=</s>

FLIGHT i would like to leave in the morning
NONE word=i word-1=<s> word+1=would word+2=like
NONE word=would word-1=i word-2=<s> word+1=like word+2=to
NONE word=like word-1=would word-2=i word+1=to word+2=leave
NONE word=to word-1=like word-2=would word+1=leave word+2=in
NONE word=leave word-1=to word-2=like word+1=in word+2=the
NONE word=in word-1=leave word-2=to word+1=the word+2=morning
NONE word=the word-1=in word-2=leave word+1=morning word+2=</s>
DEPART.PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT in the morning
NONE word=in word-1=<s> word+1=the word+2=morning
NONE word=the word-1=in word-2=<s> word+1=morning word+2=</s>
PERIOD_OF_DAY-B word=morning word-1=the word-2=in word+1=</s>

FLIGHT okay could i leave on december eleventh in the morning
NONE word=okay word-1=<s> word+1=could word+2=i
NONE word=could word-1=okay word-2=<s> word+1=i word+2=leave
NONE word=i word-1=could word-2=okay word+1=leave word+2=on
NONE word=leave word-1=i word-2=could word+1=on word+2=december
NONE word=on word-1=leave word-2=i word+1=december word+2=eleventh
MONTH_NAME-B word=december word-1=on word-2=leave word+1=eleventh word+2=in
